Date,Date,index,Open,High,Low,Close,Adj Close,Volume
2011-02-06,2011-02-06,68,10602.996419270834,10622.9267578125,10556.523111979166,10575.866536458334,10575.866536458334,174966666.66666666
2011-02-07,2011-02-07,69,10641.2998046875,10644.2099609375,10572.7197265625,10592.0400390625,10592.0400390625,162300000.0
2011-02-08,2011-02-08,70,10645.0302734375,10648.7998046875,10623.7001953125,10635.98046875,10635.98046875,150400000.0
2011-02-09,2011-02-09,71,10686.7197265625,10701.919921875,10599.5,10617.830078125,10617.830078125,165000000.0
2011-02-10,2011-02-10,72,10574.7998046875,10631.9404296875,10570.6201171875,10605.650390625,10605.650390625,145600000.0
2011-02-11,2011-02-11,73,10603.512451171875,10655.34033203125,10596.5751953125,10635.622802734375,10635.622802734375,144350000.0
2011-02-12,2011-02-12,74,10632.22509765625,10678.740234375,10622.5302734375,10665.59521484375,10665.59521484375,143100000.0
2011-02-13,2011-02-13,75,10660.937744140625,10702.14013671875,10648.4853515625,10695.567626953125,10695.567626953125,141850000.0
2011-02-14,2011-02-14,76,10689.650390625,10725.5400390625,10674.4404296875,10725.5400390625,10725.5400390625,140600000.0
2011-02-15,2011-02-15,77,10738.8095703125,10760.990234375,10712.490234375,10746.669921875,10746.669921875,142700000.0
2011-02-16,2011-02-16,78,10758.8603515625,10842.3095703125,10752.6103515625,10808.2900390625,10808.2900390625,189100000.0
2011-02-17,2011-02-17,79,10882.91015625,10891.599609375,10820.48046875,10836.6396484375,10836.6396484375,173700000.0
2011-02-18,2011-02-18,80,10829.150390625,10862.4296875,10810.1201171875,10842.7998046875,10842.7998046875,151300000.0
2011-02-19,2011-02-19,81,10826.3603515625,10861.416341145834,10803.216796875,10847.7099609375,10847.7099609375,146333333.33333334
2011-02-20,2011-02-20,82,10823.5703125,10860.402994791666,10796.3134765625,10852.6201171875,10852.6201171875,141366666.66666666
2011-02-21,2011-02-21,83,10820.7802734375,10859.3896484375,10789.41015625,10857.5302734375,10857.5302734375,136400000.0
2011-02-22,2011-02-22,84,10745.51953125,10761.2197265625,10639.7802734375,10664.7001953125,10664.7001953125,178900000.0
2011-02-23,2011-02-23,85,10588.8203125,10666.7197265625,10569.9296875,10579.099609375,10579.099609375,182300000.0
2011-02-24,2011-02-24,86,10533.2001953125,10542.7001953125,10428.3798828125,10452.7099609375,10452.7099609375,184900000.0
2011-02-25,2011-02-25,87,10475.7802734375,10532.2099609375,10454.4599609375,10526.759765625,10526.759765625,154700000.0
2011-02-26,2011-02-26,88,10485.366861979166,10564.393229166666,10452.583333333334,10559.203125,10559.203125,165333333.33333334
2011-02-27,2011-02-27,89,10494.953450520834,10596.576497395834,10450.706705729166,10591.646484375,10591.646484375,175966666.66666666
2011-02-28,2011-02-28,90,10504.5400390625,10628.759765625,10448.830078125,10624.08984375,10624.08984375,186600000.0
2011-03-01,2011-03-01,91,10676.240234375,10754.0302734375,10672.91015625,10754.0302734375,10754.0302734375,156400000.0
2011-03-02,2011-03-02,92,10609.2802734375,10629.5,10492.3798828125,10492.3798828125,10492.3798828125,153300000.0
2011-03-03,2011-03-03,93,10529.76953125,10593.33984375,10522.400390625,10586.01953125,10586.01953125,122400000.0
2011-03-04,2011-03-04,94,10730.91015625,10768.4296875,10664.3701171875,10693.66015625,10693.66015625,148300000.0
2011-03-05,2011-03-05,95,10696.263346354166,10721.2763671875,10600.416666666666,10630.779947916666,10630.779947916666,148666666.66666666
2011-03-06,2011-03-06,96,10661.616536458334,10674.123046875,10536.463216145834,10567.899739583334,10567.899739583334,149033333.33333334
2011-03-07,2011-03-07,97,10626.9697265625,10626.9697265625,10472.509765625,10505.01953125,10505.01953125,149400000.0
2011-03-08,2011-03-08,98,10513.080078125,10565.099609375,10509.23046875,10525.1904296875,10525.1904296875,150300000.0
2011-03-09,2011-03-09,99,10607.23046875,10662.0703125,10563.8203125,10589.5,10589.5,131000000.0
2011-03-10,2011-03-10,100,10544.1298828125,10549.169921875,10410.099609375,10434.3798828125,10434.3798828125,131000000.0
2011-03-11,2011-03-11,101,10298.6396484375,10378.5498046875,10254.4296875,10254.4296875,10254.4296875,236000000.0
2011-03-12,2011-03-12,102,10213.81640625,10269.006510416666,10029.169921875,10043.116536458334,10043.116536458334,273933333.3333333
2011-03-13,2011-03-13,103,10128.9931640625,10159.463216145834,9803.91015625,9831.803385416666,9831.803385416666,311866666.6666667
2011-03-14,2011-03-14,104,10044.169921875,10049.919921875,9578.650390625,9620.490234375,9620.490234375,349800000.0
2011-03-15,2011-03-15,105,9441.66015625,9441.66015625,8227.6298828125,8605.150390625,8605.150390625,415700000.0
2011-03-16,2011-03-16,106,8767.2001953125,9168.509765625,8763.9501953125,9093.7197265625,9093.7197265625,372100000.0
2011-03-17,2011-03-17,107,8913.349609375,9093.6103515625,8639.5595703125,8962.669921875,8962.669921875,312100000.0
2011-03-18,2011-03-18,108,9083.9501953125,9275.599609375,9073.25,9206.75,9206.75,245400000.0
2011-03-19,2011-03-19,109,9163.72509765625,9362.957275390625,9153.89990234375,9307.142578125,9307.142578125,247200000.0
2011-03-20,2011-03-20,110,9243.5,9450.31494140625,9234.5498046875,9407.53515625,9407.53515625,249000000.0
2011-03-21,2011-03-21,111,9323.27490234375,9537.672607421875,9315.19970703125,9507.927734375,9507.927734375,250800000.0
2011-03-22,2011-03-22,112,9403.0498046875,9625.0302734375,9395.849609375,9608.3203125,9608.3203125,252600000.0
2011-03-23,2011-03-23,113,9590.3798828125,9592.400390625,9387.9501953125,9449.4697265625,9449.4697265625,265100000.0
2011-03-24,2011-03-24,114,9479.76953125,9509.849609375,9418.7099609375,9435.009765625,9435.009765625,200100000.0
2011-03-25,2011-03-25,115,9565.490234375,9569.7099609375,9469.3701171875,9536.1298828125,9536.1298828125,203700000.0
2011-03-26,2011-03-26,116,9557.580078125,9560.393229166666,9447.980143229166,9516.930013020834,9516.930013020834,200033333.33333334
2011-03-27,2011-03-27,117,9549.669921875,9551.076497395834,9426.590169270834,9497.730143229166,9497.730143229166,196366666.66666666
2011-03-28,2011-03-28,118,9541.759765625,9541.759765625,9405.2001953125,9478.5302734375,9478.5302734375,192700000.0
2011-03-29,2011-03-29,119,9348.599609375,9502.23046875,9317.3798828125,9459.080078125,9459.080078125,200600000.0
2011-03-30,2011-03-30,120,9489.509765625,9708.7900390625,9479.0302734375,9708.7900390625,9708.7900390625,217100000.0
2011-03-31,2011-03-31,121,9765.2802734375,9765.8095703125,9658.6396484375,9755.099609375,9755.099609375,187100000.0
2011-04-01,2011-04-01,122,9757.2802734375,9822.0595703125,9698.599609375,9708.3896484375,9708.3896484375,191500000.0
2011-04-02,2011-04-02,123,9762.823567708334,9817.572916666666,9705.362955729166,9711.8896484375,9711.8896484375,184933333.33333334
2011-04-03,2011-04-03,124,9768.366861979166,9813.086263020834,9712.126302083334,9715.3896484375,9715.3896484375,178366666.66666666
2011-04-04,2011-04-04,125,9773.91015625,9808.599609375,9718.8896484375,9718.8896484375,9718.8896484375,171800000.0
2011-04-05,2011-04-05,126,9732.259765625,9732.259765625,9566.0498046875,9615.5498046875,9615.5498046875,182900000.0
2011-04-06,2011-04-06,127,9668.1103515625,9671.4599609375,9562.16015625,9584.3701171875,9584.3701171875,203300000.0
2011-04-07,2011-04-07,128,9652.650390625,9687.1796875,9578.4697265625,9590.9296875,9590.9296875,165400000.0
2011-04-08,2011-04-08,129,9586.169921875,9804.2802734375,9536.6796875,9768.080078125,9768.080078125,215000000.0
2011-04-09,2011-04-09,130,9634.553385416666,9794.720052083334,9591.369791666666,9751.953450520834,9751.953450520834,192500000.0
2011-04-10,2011-04-10,131,9682.936848958334,9785.159830729166,9646.059895833334,9735.826822916666,9735.826822916666,170000000.0
2011-04-11,2011-04-11,132,9731.3203125,9775.599609375,9700.75,9719.7001953125,9719.7001953125,147500000.0
2011-04-12,2011-04-12,133,9603.5,9603.6396484375,9513.26953125,9555.259765625,9555.259765625,169000000.0
2011-04-13,2011-04-13,134,9516.5,9655.830078125,9516.5,9641.1796875,9641.1796875,157400000.0
2011-04-14,2011-04-14,135,9579.7900390625,9676.9697265625,9553.75,9653.919921875,9653.919921875,153100000.0
2011-04-15,2011-04-15,136,9646.2197265625,9651.9599609375,9577.9599609375,9591.51953125,9591.51953125,147900000.0
2011-04-16,2011-04-16,137,9628.616536458334,9637.61328125,9564.9833984375,9579.896484375,9579.896484375,135300000.0
2011-04-17,2011-04-17,138,9611.013346354166,9623.2666015625,9552.0068359375,9568.2734375,9568.2734375,122700000.0
2011-04-18,2011-04-18,139,9593.41015625,9608.919921875,9539.0302734375,9556.650390625,9556.650390625,110100000.0
2011-04-19,2011-04-19,140,9448.650390625,9478.8701171875,9405.1904296875,9441.0302734375,9441.0302734375,131500000.0
2011-04-20,2011-04-20,141,9536.7900390625,9631.0,9519.3603515625,9606.8203125,9606.8203125,125900000.0
2011-04-21,2011-04-21,142,9686.26953125,9725.1201171875,9643.919921875,9685.76953125,9685.76953125,118000000.0
2011-04-22,2011-04-22,143,9623.0,9732.6298828125,9611.3798828125,9682.2099609375,9682.2099609375,126200000.0
2011-04-23,2011-04-23,144,9650.633463541666,9737.88671875,9626.666666666666,9678.793294270834,9678.793294270834,117666666.66666667
2011-04-24,2011-04-24,145,9678.266927083334,9743.1435546875,9641.953450520834,9675.376627604166,9675.376627604166,109133333.33333333
2011-04-25,2011-04-25,146,9705.900390625,9748.400390625,9657.240234375,9671.9599609375,9671.9599609375,100600000.0
2011-04-26,2011-04-26,147,9627.4296875,9627.4296875,9536.509765625,9558.6904296875,9558.6904296875,100300000.0
2011-04-27,2011-04-27,148,9631.5302734375,9728.0302734375,9630.3701171875,9691.83984375,9691.83984375,115900000.0
2011-04-28,2011-04-28,149,9749.3603515625,9849.740234375,9712.580078125,9849.740234375,9849.740234375,158100000.0
2011-04-29,2011-04-29,150,9803.11767578125,9891.672607421875,9768.50244140625,9888.355224609375,9888.355224609375,150525000.0
2011-04-30,2011-04-30,151,9856.875,9933.60498046875,9824.4248046875,9926.97021484375,9926.97021484375,142950000.0
2011-05-01,2011-05-01,152,9910.63232421875,9975.537353515625,9880.34716796875,9965.585205078125,9965.585205078125,135375000.0
2011-05-02,2011-05-02,153,9964.3896484375,10017.4697265625,9936.26953125,10004.2001953125,10004.2001953125,127800000.0
2011-05-03,2011-05-03,154,9936.079833984375,9982.127197265625,9897.8671875,9967.9501953125,9967.9501953125,128950000.0
2011-05-04,2011-05-04,155,9907.77001953125,9946.78466796875,9859.46484375,9931.7001953125,9931.7001953125,130100000.0
2011-05-05,2011-05-05,156,9879.460205078125,9911.442138671875,9821.0625,9895.4501953125,9895.4501953125,131250000.0
2011-05-06,2011-05-06,157,9851.150390625,9876.099609375,9782.66015625,9859.2001953125,9859.2001953125,132400000.0
2011-05-07,2011-05-07,158,9861.323567708334,9883.359700520834,9780.686848958334,9837.593424479166,9837.593424479166,125166666.66666667
2011-05-08,2011-05-08,159,9871.496744791666,9890.619791666666,9778.713541666666,9815.986653645834,9815.986653645834,117933333.33333333
2011-05-09,2011-05-09,160,9881.669921875,9897.8798828125,9776.740234375,9794.3798828125,9794.3798828125,110700000.0
2011-05-10,2011-05-10,161,9804.26953125,9853.1298828125,9755.9296875,9818.759765625,9818.759765625,131900000.0
2011-05-11,2011-05-11,162,9912.48046875,9929.0400390625,9842.669921875,9864.259765625,9864.259765625,141700000.0
2011-05-12,2011-05-12,163,9770.7099609375,9836.7099609375,9716.650390625,9716.650390625,9716.650390625,144900000.0
2011-05-13,2011-05-13,164,9751.4501953125,9751.4501953125,9552.9296875,9648.76953125,9648.76953125,212600000.0
2011-05-14,2011-05-14,165,9691.343424479166,9700.41015625,9552.906575520834,9618.612955729166,9618.612955729166,183766666.66666666
2011-05-15,2011-05-15,166,9631.236653645834,9649.3701171875,9552.883463541666,9588.456380208334,9588.456380208334,154933333.33333334
2011-05-16,2011-05-16,167,9571.1298828125,9598.330078125,9552.8603515625,9558.2998046875,9558.2998046875,126100000.0
2011-05-17,2011-05-17,168,9513.5,9593.1298828125,9502.3896484375,9567.01953125,9567.01953125,136000000.0
2011-05-18,2011-05-18,169,9602.8798828125,9693.599609375,9590.400390625,9662.080078125,9662.080078125,132800000.0
2011-05-19,2011-05-19,170,9711.3203125,9731.1201171875,9600.8095703125,9620.8203125,9620.8203125,117200000.0
2011-05-20,2011-05-20,171,9612.8701171875,9670.919921875,9600.48046875,9607.080078125,9607.080078125,120800000.0
2011-05-21,2011-05-21,172,9591.2001953125,9629.900065104166,9546.277018229166,9558.263346354166,9558.263346354166,124366666.66666667
2011-05-22,2011-05-22,173,9569.5302734375,9588.880208333334,9492.073567708334,9509.446614583334,9509.446614583334,127933333.33333333
2011-05-23,2011-05-23,174,9547.8603515625,9547.8603515625,9437.8701171875,9460.6298828125,9460.6298828125,131500000.0
2011-05-24,2011-05-24,175,9406.0400390625,9490.349609375,9406.0400390625,9477.169921875,9477.169921875,115900000.0
2011-05-25,2011-05-25,176,9492.4296875,9503.76953125,9415.330078125,9422.8798828125,9422.8798828125,116700000.0
2011-05-26,2011-05-26,177,9499.4501953125,9567.4599609375,9489.1201171875,9562.0498046875,9562.0498046875,117500000.0
2011-05-27,2011-05-27,178,9514.16015625,9588.7001953125,9493.4404296875,9521.9404296875,9521.9404296875,108900000.0
2011-05-28,2011-05-28,179,9506.033528645834,9572.473307291666,9478.293619791666,9516.283528645834,9516.283528645834,103833333.33333333
2011-05-29,2011-05-29,180,9497.906901041666,9556.246419270834,9463.146809895834,9510.626627604166,9510.626627604166,98766666.66666667
2011-05-30,2011-05-30,181,9489.7802734375,9540.01953125,9448.0,9504.9697265625,9504.9697265625,93700000.0
2011-05-31,2011-05-31,182,9500.599609375,9697.349609375,9497.400390625,9693.73046875,9693.73046875,156500000.0
2011-06-01,2011-06-01,183,9708.0498046875,9720.73046875,9659.3095703125,9719.6103515625,9719.6103515625,136000000.0
2011-06-02,2011-06-02,184,9560.6298828125,9575.009765625,9517.2802734375,9555.0400390625,9555.0400390625,144100000.0
2011-06-03,2011-06-03,185,9550.58984375,9603.0302734375,9490.6796875,9492.2099609375,9492.2099609375,115700000.0
2011-06-04,2011-06-04,186,9522.849934895834,9565.536783854166,9447.046549479166,9454.923177083334,9454.923177083334,123900000.0
2011-06-05,2011-06-05,187,9495.110026041666,9528.043294270834,9403.413411458334,9417.636393229166,9417.636393229166,132100000.0
2011-06-06,2011-06-06,188,9467.3701171875,9490.5498046875,9359.7802734375,9380.349609375,9380.349609375,140300000.0
2011-06-07,2011-06-07,189,9371.2099609375,9454.66015625,9358.3095703125,9442.9501953125,9442.9501953125,128400000.0
2011-06-08,2011-06-08,190,9428.6201171875,9458.4296875,9394.740234375,9449.4599609375,9449.4599609375,117200000.0
2011-06-09,2011-06-09,191,9411.7099609375,9472.41015625,9383.1201171875,9467.150390625,9467.150390625,143100000.0
2011-06-10,2011-06-10,192,9536.83984375,9613.75,9493.0498046875,9514.4404296875,9514.4404296875,188800000.0
2011-06-11,2011-06-11,193,9492.946614583334,9564.669921875,9459.119791666666,9492.363606770834,9492.363606770834,158000000.0
2011-06-12,2011-06-12,194,9449.053385416666,9515.58984375,9425.189778645834,9470.286783854166,9470.286783854166,127200000.0
2011-06-13,2011-06-13,195,9405.16015625,9466.509765625,9391.259765625,9448.2099609375,9448.2099609375,96400000.0
2011-06-14,2011-06-14,196,9446.83984375,9565.650390625,9438.41015625,9547.7900390625,9547.7900390625,141200000.0
2011-06-15,2011-06-15,197,9589.5400390625,9599.900390625,9520.9296875,9574.3203125,9574.3203125,142800000.0
2011-06-16,2011-06-16,198,9478.6298828125,9497.58984375,9411.2802734375,9411.2802734375,9411.2802734375,125500000.0
2011-06-17,2011-06-17,199,9443.3203125,9447.4404296875,9318.6201171875,9351.400390625,9351.400390625,139700000.0
2011-06-18,2011-06-18,200,9423.293619791666,9438.753580729166,9328.0,9352.373697916666,9352.373697916666,133700000.0
2011-06-19,2011-06-19,201,9403.266927083334,9430.066731770834,9337.3798828125,9353.347005208334,9353.347005208334,127700000.0
2011-06-20,2011-06-20,202,9383.240234375,9421.3798828125,9346.759765625,9354.3203125,9354.3203125,121700000.0
2011-06-21,2011-06-21,203,9420.4296875,9459.66015625,9378.3603515625,9459.66015625,9459.66015625,116000000.0
2011-06-22,2011-06-22,204,9525.25,9658.6201171875,9525.25,9629.4296875,9629.4296875,137800000.0
2011-06-23,2011-06-23,205,9557.7197265625,9652.41015625,9553.2998046875,9596.740234375,9596.740234375,127600000.0
2011-06-24,2011-06-24,206,9626.4296875,9695.08984375,9609.240234375,9678.7099609375,9678.7099609375,130900000.0
2011-06-25,2011-06-25,207,9628.926432291666,9676.223307291666,9596.353515625,9645.2431640625,9645.2431640625,127033333.33333333
2011-06-26,2011-06-26,208,9631.423177083334,9657.356770833334,9583.466796875,9611.7763671875,9611.7763671875,123166666.66666667
2011-06-27,2011-06-27,209,9633.919921875,9638.490234375,9570.580078125,9578.3095703125,9578.3095703125,119300000.0
2011-06-28,2011-06-28,210,9668.009765625,9703.41015625,9632.5400390625,9648.98046875,9648.98046875,117500000.0
2011-06-29,2011-06-29,211,9767.91015625,9797.259765625,9734.66015625,9797.259765625,9797.259765625,123400000.0
2011-06-30,2011-06-30,212,9838.08984375,9849.6904296875,9785.8896484375,9816.08984375,9816.08984375,136200000.0
2011-07-01,2011-07-01,213,9878.6904296875,9900.5703125,9849.6396484375,9868.0703125,9868.0703125,111600000.0
2011-07-02,2011-07-02,214,9912.513671875,9935.630208333334,9879.916341145834,9900.41015625,9900.41015625,118200000.0
2011-07-03,2011-07-03,215,9946.3369140625,9970.690104166666,9910.193033854166,9932.75,9932.75,124800000.0
2011-07-04,2011-07-04,216,9980.16015625,10005.75,9940.4697265625,9965.08984375,9965.08984375,131400000.0
2011-07-05,2011-07-05,217,9959.3896484375,9995.169921875,9948.3798828125,9972.4599609375,9972.4599609375,132600000.0
2011-07-06,2011-07-06,218,9987.25,10082.48046875,9967.8701171875,10082.48046875,10082.48046875,137700000.0
2011-07-07,2011-07-07,219,10047.150390625,10102.1904296875,10029.330078125,10071.1396484375,10071.1396484375,133200000.0
2011-07-08,2011-07-08,220,10205.7099609375,10207.91015625,10126.4697265625,10137.73046875,10137.73046875,127300000.0
2011-07-09,2011-07-09,221,10160.143229166666,10175.0400390625,10103.569661458334,10114.9970703125,10114.9970703125,119833333.33333333
2011-07-10,2011-07-10,222,10114.576497395834,10142.169921875,10080.669596354166,10092.263671875,10092.263671875,112366666.66666667
2011-07-11,2011-07-11,223,10069.009765625,10109.2998046875,10057.76953125,10069.5302734375,10069.5302734375,104900000.0
2011-07-12,2011-07-12,224,9943.3203125,9971.1396484375,9907.8095703125,9925.919921875,9925.919921875,135000000.0
2011-07-13,2011-07-13,225,9891.1103515625,9979.669921875,9887.330078125,9963.1396484375,9963.1396484375,119000000.0
2011-07-14,2011-07-14,226,9929.1796875,9998.490234375,9884.0,9936.1201171875,9936.1201171875,126800000.0
2011-07-15,2011-07-15,227,9919.58984375,9985.3203125,9919.099609375,9974.4697265625,9974.4697265625,101300000.0
2011-07-16,2011-07-16,228,9920.0673828125,9975.420166015625,9911.754638671875,9953.2822265625,9953.2822265625,103175000.0
2011-07-17,2011-07-17,229,9920.544921875,9965.52001953125,9904.40966796875,9932.0947265625,9932.0947265625,105050000.0
2011-07-18,2011-07-18,230,9921.0224609375,9955.619873046875,9897.064697265625,9910.9072265625,9910.9072265625,106925000.0
2011-07-19,2011-07-19,231,9921.5,9945.7197265625,9889.7197265625,9889.7197265625,9889.7197265625,108800000.0
2011-07-20,2011-07-20,232,10008.0,10042.75,9986.330078125,10005.900390625,10005.900390625,104400000.0
